"","nama_resto","kategori_resto","rating_resto","menu_resto","harga"
"5207","ASN Cafe Resto - Gambir","Rice",4.6,"Gurame telor asin",110400
"5208","ASN Cafe Resto - Gambir","Rice",4.6,"Cumi saos pedas",72450
"5209","ASN Cafe Resto - Gambir","Rice",4.6,"Cumi lada hitam",72450
"5210","ASN Cafe Resto - Gambir","Rice",4.6,"Cumi goreng tepung",72450
"5211","ASN Cafe Resto - Gambir","Rice",4.6,"Cumi telor asin",72450
"5212","ASN Cafe Resto - Gambir","Rice",4.6,"Cumi bakar madu",72450
"5213","ASN Cafe Resto - Gambir","Rice",4.6,"Udang saos pedas",100050
"5214","ASN Cafe Resto - Gambir","Rice",4.6,"Udang lada hitam",100050
"5215","ASN Cafe Resto - Gambir","Rice",4.6,"Udang goreng tepung",100050
"5216","ASN Cafe Resto - Gambir","Rice",4.6,"Udang telor asin",103500
"5217","ASN Cafe Resto - Gambir","Rice",4.6,"Udang bakar madu",103500
"5218","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Ati Ampela",9000
"5219","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Sayur Labu lodeh",7000
"5220","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Gorengan",2000
"5221","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Oreg Teri Kentang",7000
"5222","Warteg Warteg - Senen","Chicken,Beverages",4.5,"pindang Tongkol balado",8000
"5223","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Tahu Sayur",2000
"5224","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Nasi putih ",6000
"5225","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Telor Dadar",6000
"5226","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Telor Ceplok",6000
"5227","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Telor Balado",6000
"5228","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Tempe Sayur",2000
"5229","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Tahu Sayur",5000
"5230","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Tempe Oreg",7000
"5231","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Jengkol Sayur",7500
"5232","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Ayam Kecap",10000
"5233","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Ayam Goreng",10000
"5234","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Usus ",7000
"5235","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Kentang Balado",7000
"5236","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Sate Kerang ",6000
"5237","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Tumis Kikil ",7000
"5238","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Ikan Goreng",9000
"5239","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Ikan Sayur Bumbu Cabai",9000
"5240","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Ayam Sayur",10000
"5241","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Tumis",5000
"5242","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Sayur Sop",6000
"5243","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Perkedel ",3000
"5244","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Tempe Balok",2000
"5245","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Tahu Balok",2000
"5246","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Paket Hemat ",10000
"5247","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Paket 15.000",15000
"5248","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Paket 20.000",20000
"5249","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Paket Ikan 18.000",18000
"5250","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Torabika Capuccino",6000
"5251","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Good Day Capuccino",6000
"5252","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Kapal Api",5000
"5253","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Indocafe Coffemix",6000
"5254","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Abc Susu",6000
"5255","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Teh Manis",5000
"5256","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Es Susu",6000
"5257","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Teh Hangat",2000
"5258","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Susu Jahe",5000
"5259","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Susu Hangat",5000
"5260","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Paket Sahur 3",16000
"5261","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Paket Sahur 2",16000
"5262","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Paket Sahur 1",20000
"5263","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Teh Tarik",6000
"5264","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Good Day",6000
"5265","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Extra Joss",6000
"5266","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Extra Joss + Susu",9000
"5267","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Teh Tarik + Susu",9000
"5268","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Kuku Bima Enargy",6000
"5269","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Marimas",6000
"5270","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Kuku Bima + Susu",9000
"5271","Warteg Warteg - Senen","Chicken,Beverages",4.5,"Torabika",6000
"5272","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Buy 1 Get 1 Latte",29000
"5273","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Buy 1 Get 1 Latte",20000
"5274","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Paket Es Kopi 2 Mahasiswa",40000
"5275","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Paket Es Kopi 4 Mahasiswa",80000
"5276","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Paket Es Kopi 6 Mahasiswa",120000
"5277","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Paket Es Kopi 10 Mahasiswa",2e+05
"5278","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Paket Mix Ber 4",84000
"5279","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Paket Mix Ber - 6",128000
"5280","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Es Kopi Mahasiswa",20000
"5281","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Es Kopi Alpukat",22000
"5282","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Es Kopi Pisang Susu",22000
"5283","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Cappucino (Hot)",25000
"5284","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Americano (Hot)",20000
"5285","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Americano (Iced)",22000
"5286","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Latte (Hot)",25000
"5287","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Latte (Iced)",26000
"5288","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Flavoured Latte ( Hot )",28000
"5289","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Flavoured Latte (Iced)",29000
"5290","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Caramel Macchiato (Hot)",32000
"5291","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Caramel Macchiato (Iced)",33000
"5292","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Chocolate (Hot)",24000
"5293","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Chocolate (Iced)",25000
"5294","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Green Tea Latte (Hot)",24000
"5295","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Green Tea Latte (Iced)",25000
"5296","Yellow Truck Coffee - Kebon Sirih","Coffee,Beverages,Snack,Breakfast",5,"Thai Tea",24000
"5297","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek Lengkap (Sambal Merah)",31250
"5298","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek Lengkap (Sambal Ijo)",31250
"5299","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek Lengkap ( Sambal Matah )",31250
"5300","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Pecel Ayam Lengkap",31250
"5301","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek + Nasi (Sambal Merah)",28750
"5302","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek + Nasi (Sambal Ijo)",28750
"5303","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek + Nasi ( Sambal Matah)",28750
"5304","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Pecel Ayam + Nasi",28750
"5305","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek Tahu+Tempe ( Sambal Merah ) - Tampa Nasi",26250
"5306","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek Tahu + Tempe ( Sambal Ijo ) - Tampa Nasi",26250
"5307","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek Tahu + Tempe ( Sambal Matah ) - Tampa Nasi",26250
"5308","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Pecel Ayam + Tahu & Tempe - Tampa Nasi",26250
"5309","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek ( Sambal Merah ) - Tampa Nasi",23750
"5310","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek Ngiler ( Sambal Ijo ) - Tampa Nasi",23750
"5311","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek ( Sambal Matah ) - Tampa Nasi",23750
"5312","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Pecel Ayam Ngiler - Tampa Nasi",23750
"5313","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek Keju Leleh Mozarella + Nasi (Sambal Merah)",37500
"5314","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek Keju Leleh Mozarella + Nasi ( Sambal Ijo )",37500
"5315","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek Keju Leleh Mozarella + Nasi ( Sambal Matah )",37500
"5316","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek Keju Leleh Mozarella - Tampa Nasi (Sambal Merah)",31250
"5317","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek Keju Leleh Mozarella - Tampa Nasi (Sambal Ijo)",31250
"5318","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Ayam Geprek Keju Leleh Mozarella - Tampa Nasi ( Sambal Matah )",31250
"5319","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Fried Chicken Richeese + Nasi",60000
"5320","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Fried Chicken Richeese (Tampa Nasi)",50000
"5321","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Buy 1 Get 1 Fried Chicken Richeese + Nasi",1e+05
"5322","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Buy 1 Get 1 Fried Chicken Geprek (Sambal Ijo)",1e+05
"5323","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Buy 1 Get 1 Fried Chicken Geprek (Sambal Merah)",1e+05
"5324","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Buy 1 Get 1 Fried Chicken Geprek (Sambal Matah)",1e+05
"5325","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Fried Chicken + Nasi (Sambal Merah) - Gratis Es Teh Manis",56000
"5326","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Fried Chicken + Nasi (Sambal Ijo) - Gratis Es Teh Manis",56000
"5327","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Fried Chicken + Nasi (Sambal Matah) - Gratis Es Teh Manis",56000
"5328","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Fried Chicken + Indomie (Sambal Merah) - Gratis Es Teh Manis",56000
"5329","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Fried Chicken + Indomie (Sambal Ijo) - Gratis Es Teh Manis",56000
"5330","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Fried Chicken + Indomie (Sambal Matah) - Gratis Es Teh Manis",56000
"5331","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Fried Chicken + Mie Ayam Komplit (Sambal Ijo) - Gratis Es Teh Manis",70000
"5332","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Fried Chicken + Mie Ayam Komplit (Sambal Matah) - Gratis Es Teh Manis",70000
"5333","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Fried Chicken + Mie Ayam Komplit (Sambal Merah) - Gratis Es Teh Manis",70000
"5334","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Buy 1 Get 1 Mie Ayam Komplit (Kuah)",60000
"5335","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Buy 1 Get 1 Mie Ayam Komplit (Yamin)",60000
"5336","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mie Ayam Komplit (Kuah)",20000
"5337","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mie Ayam Komplit (Yamin)",20000
"5338","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mie Ayam Kwetiau Komplit  (Kuah)",20000
"5339","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mie Ayam Kwetiau Komplit (Yamin)",20000
"5340","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mie Ayam Bakso (Kuah)",20000
"5341","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mie Ayam Bakso (Yamin)",20000
"5342","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mie Ayam Kwetiau Bakso (Kuah)",20000
"5343","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mie Ayam Kwetiau Bakso (Yamin)",20000
"5344","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mie Ayam Pangsit (Kuah)",18000
"5345","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mie Ayam Pangsit (Yamin)",18000
"5346","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mie Ayam Kwetiau Pangsit (Kuah)",18000
"5347","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mie Ayam Kwetiau Pangsit (Yamin)",18000
"5348","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mie Ayam Polos (Kuah)",17000
"5349","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mie Ayam Polos (Yamin)",17000
"5350","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mie Ayam Kwetiau Polos (Kuah)",17000
"5351","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mie Ayam Kwetiau Polos (Yamin)",17000
"5352","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Buy 1 Get 1 Fried Chicken Richeese + Nasi",50000
"5353","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Paket Kenyang Traktir Driver Lele Pecel/Geprek",20000
"5354","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Paket Kenyang Traktir Driver Ayam Pecel/Geprek",25000
"5355","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Lele Geprek Lengkap ( Sambal Merah )",21000
"5356","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Lele Geprek Lengkap (Sambal Ijo)",21000
"5357","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Lele Geprek Lengkap (Sambal Matah)",21000
"5358","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Pecel Lele Lengkap",21000
"5359","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Lele Geprek + Nasi (Sambal Merah)",19000
"5360","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Lele Geprek + Nasi (Sambal Ijo)",19000
"5361","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Lele Geprek + Nasi (Sambal Matah)",19000
"5362","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Pecel Lele + Nasi",19000
"5363","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Lele Geprek + Tahu&Tempe (Sambal Merah) - Tampa Nasi",16000
"5364","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Lele Geprek + Tahu&Tempe ( Sambal Ijo ) - Tampa Nasi",16000
"5365","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Lele Geprek + Tahu&Tempe (Sambal Matah) - Tampa Nasi",16000
"5366","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Pecel Lele + Tahu&Tempe - Tampa Nasi",16000
"5367","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Lele Geprek (Sambal Merah) - Tampa Nasi",14000
"5368","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Lele Geprek (Sambal Ijo) - Tampa Nasi",14000
"5369","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Lele Geprek (Sambal Matah) - Tampa Nasi",14000
"5370","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Pecel Lele - Tampa Nasi",14000
"5371","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Sop Buah + Kuah Buah Naga 650 Ml - Hj.Munir",30000
"5372","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Sop Buah + Kuah Alpukat 650ml - Hj.Munir",30000
"5373","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Sop Buah + Kuah Kelapa Muda + Susu 650ml - Hj.Munir",30000
"5374","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Sop Buah + Kuah Mangga 650ml - Hj.Munir",30000
"5375","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Alpukat Kerok + Kelapa Muda + Susu Kental Manis 650ml - Hj.Munir",30000
"5376","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Alpukat Kerok Mandi Susu 650ml - Hj.Munir",30000
"5377","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Alpukat Kerok + Milo + Susu Kental Manis 650ml",30000
"5378","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Alpukat Kerok + Drink Bang-Bang + Susu 650ml - Hj.Munir",30000
"5379","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Alpukat Kerok + Good Day + Susu Kental Manis 650 Ml - Hj.Munir",30000
"5380","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Potongan Semua Buah 650 Ml - Hj.Munir",30000
"5381","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Mangga Harum Manis Potong-Potong 650ml - Hj.Munir",30000
"5382","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Apel Fuji Potong-Potong 650ml - Hj.Munir",30000
"5383","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Buah Naga Merah Potong-Potong 650ml - Hj.Munir",30000
"5384","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jambu Merah Potong-Potong 650ml - Hj.Munir",30000
"5385","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Melon Potong-Potong 650ml",30000
"5386","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Nanas Madu Potong-Potong 650ml - Hj.Munir",30000
"5387","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Pepaya California Potong-Potong 650 Ml - Hj.Munir",30000
"5388","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Pir Madu Potong-Potong 650ml - Hj.Munir",30000
"5389","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Semangka Potong-Potong 650ml - Hj.Munir",30000
"5390","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Es Teh Manis Original",5000
"5391","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Es Teh Manis + Susu",10000
"5392","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Jeruk",20000
"5393","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Alpukat",20000
"5394","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Apel",20000
"5395","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Belimbing",20000
"5396","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Buah Naga",20000
"5397","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Jambu",20000
"5398","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Mangga",20000
"5399","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Melon",20000
"5400","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Nanas",20000
"5401","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Pepaya",20000
"5402","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Pir Madu",20000
"5403","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Pisang",20000
"5404","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Strawberry",20000
"5405","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Semangka",20000
"5406","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Sirsak",20000
"5407","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Tomat",20000
"5408","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Jus Wortel",20000
"5409","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Aqua Sedang",7500
"5410","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Lee Mineral Sedang",7500
"5411","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Teh Pucuk Harum",7500
"5412","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Aqua Besar",10000
"5413","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Lee Mineral Besar",10000
"5414","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Nii Teh Tarik",10000
"5415","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"Teh Botol Sosro",10000
"5416","Ayam Geprek Ngiler Sebur - Gambir","Chicken",4.6,"You C 1000",15000
"5417","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Fitbar latte",24000
"5418","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Regal And Cream",29000
"5419","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Cottoncandy Milk",27000
"5420","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Oreo And Cream",29000
"5421","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Hershey'S Chocolate",27000
"5422","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Milk Tea Foresthree",23000
"5423","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Teh Tarek",22000
"5424","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Matcha Latte",27000
"5425","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Milktea Coffee Jelly",26000
"5426","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Grandma'S Sour Lemontea",22000
"5427","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Doubleshot Es Kopi Susu Creme",27000
"5428","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Es Kopi Susu Creme",26000
"5429","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Matcha Creme",30000
"5430","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Black Tea Creme",24000
"5431","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Hershey'S  Creme",29000
"5432","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Es kopi Coconut",24000
"5433","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Es kopi susu Rhum",24000
"5434","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Cappuccino",29000
"5435","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Es Kopi Susu Cookie Dough",26000
"5436","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Durian Presso",34000
"5437","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Doubleshot Es Kopi Susu",23000
"5438","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Doubleshot Foresthree Iced Shaken",23000
"5439","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Kopi Susu Vanila",26000
"5440","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Kopi Susu Raspberry",26000
"5441","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Kopi Susu Hazelnut",26000
"5442","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Kopi Susu Caramel",26000
"5443","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Kopi Aren Item",19000
"5444","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Es Kopi Susu",18000
"5445","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Es Kopi Susu Less Sugar",18000
"5446","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Es Kopi Moka Hershey'S",28000
"5447","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Es Kopi Susu Ice Cream",28000
"5448","Foresthree Coffee - Gambir","Coffee,Breakfast",4.9,"Es Doger Foresthree",22000
"5449","Kantin Bunda Ria - Sukamaju","Rice",0,"Tahu berontak 5 pcs",12000
"5450","Kantin Bunda Ria - Sukamaju","Rice",0,"Tempe goreng krispi 5pcs",12000
"5451","Kantin Bunda Ria - Sukamaju","Rice",0,"Bakwan jagung 5pcs",12000
"5452","Kantin Bunda Ria - Sukamaju","Rice",0,"paket ikan emas kremes+tahu+es jeruk",28000
"5453","Kantin Bunda Ria - Sukamaju","Rice",0,"Bawal krispi+Tahu tempe+lalapan+Sambal terasi",18000
